"t_num","t_dir","r_num","r_dir","R_pt_ct","NR_pt_ct","kadmon_index_top","kadmon_index_bottom","kadmon_index"
39,"N",13,"E",7,0,-7,2.64034314095416,-2.65117055863821
39,"N",11,"E",5,0,-5,2.23280411942157,-2.23933660660537
39,"N",4,"W",6,0,-6,2.44519866256641,-2.45378835341852
39,"N",12,"E",5,0,-5,2.23280411942157,-2.23933660660537
39,"N",3,"W",3,0,-3,1.73053434662654,-1.73356859738041
39,"N",8,"E",2,0,-2,1.41338822611233,-1.41503938058208
39,"N",7,"E",3,0,-3,1.73053434662654,-1.73356859738041
39,"N",6,"E",3,0,-3,1.73053434662654,-1.73356859738041
39,"N",2,"W",3,0,-3,1.73053434662654,-1.73356859738041
39,"N",5,"E",5,0,-5,2.23280411942157,-2.23933660660537
39,"N",4,"E",1,0,-1,0.999708242152798,-1.00029184299469
39,"N",3,"E",4,0,-4,1.99766491455695,-2.00233781494187
39,"N",1,"W",2,0,-2,1.41338822611233,-1.41503938058208
39,"N",2,"E",2,0,-2,1.41338822611233,-1.41503938058208
39,"N",1,"E",3,1,-2,1.73053434662654,-1.15571239825361
38,"N",19,"W",2,4,2,1.41338822611233,1.41503938058209
38,"N",18,"W",3,0,-3,1.73053434662654,-1.73356859738041
38,"N",17,"W",2,0,-2,1.41338822611233,-1.41503938058208
38,"N",16,"W",1,1,1.11022302462516e-16,0.999708242152798,1.11054703543743e-16
38,"N",15,"W",4,0,-4,1.99766491455695,-2.00233781494187
38,"N",20,"W",0,0,0,0,NA
38,"N",14,"W",3,0,-3,1.73053434662654,-1.73356859738041
38,"N",13,"W",7,0,-7,2.64034314095416,-2.65117055863821
38,"N",12,"W",4,0,-4,1.99766491455695,-2.00233781494187
38,"N",11,"W",5,0,-5,2.23280411942157,-2.23933660660537
38,"N",10,"W",2,0,-2,1.41338822611233,-1.41503938058208
38,"N",9,"W",1,0,-1,0.999708242152798,-1.00029184299469
38,"N",8,"W",7,0,-7,2.64034314095416,-2.65117055863821
38,"N",9,"E",5,0,-5,2.23280411942157,-2.23933660660537
38,"N",17,"E",2,0,-2,1.41338822611233,-1.41503938058208
38,"N",16,"E",9,0,-9,2.99211332066272,-3.0079074672234
38,"N",7,"W",2,0,-2,1.41338822611233,-1.41503938058208
38,"N",19,"E",0,0,0,0,NA
38,"N",18,"E",1,0,-1,0.999708242152798,-1.00029184299469
38,"N",10,"E",4,0,-4,1.99766491455695,-2.00233781494187
38,"N",8,"E",4,0,-4,1.99766491455695,-2.00233781494187
38,"N",15,"E",3,0,-3,1.73053434662654,-1.73356859738041
