"t_num","t_dir","r_num","r_dir","R_pt_ct","NR_pt_ct","kadmon_index_top","kadmon_index_bottom","kadmon_index","OBJECTID","Shape_Length","Shape_Area"
40,"N",2,"W",10,0,-10,3.15932859894666,-3.16522947417817,1443,54773.73656,-186631443.3
40,"N",7,"E",13,12,-1,3.6011794819818,-0.277686798173603,1452,54455.70465,-185078554.2
40,"N",1,"W",9,0,-9,2.99748216489424,-3.00251995004532,1441,55951.27618,-197032309.6
40,"N",6,"E",16,0,-16,3.9940298474189,-4.00597907658097,1450,54176.91282,-183472768.1
40,"N",1,"E",10,1,-9,3.15932859894666,-2.84870652676035,1440,57966.17041,-208496554.6
40,"N",5,"E",10,0,-10,3.15932859894666,-3.16522947417817,1448,54581.45967,-185926968.6
40,"N",3,"E",13,0,-13,3.6011794819818,-3.60992837625684,1444,54642.09051,-185785829
40,"N",2,"E",11,0,-11,3.31322232989396,-3.32003074491896,1442,54817.13819,-188717916.7
40,"N",4,"E",20,0,-20,4.46379085357829,-4.48049665767102,1446,54305.00718,-185612530
40,"N",18,"E",5,0,-5,2.23502557010665,-2.23711087106775,1474,52176.67821,-133513093
40,"N",19,"W",0,0,0,0,NA,1477,18503.44756,-16016568.2
40,"N",19,"E",6,0,-6,2.44811939876388,-2.45086085385768,1476,34581.12852,-54177755.81
39,"N",19,"W",10,0,-10,3.15932859894666,-3.16522947417817,1439,55090.05789,-154217562.8
39,"N",18,"W",15,3,-12,3.86756430990813,-3.10272798030992,1437,55143.3508,-190029193.6
39,"N",17,"W",11,0,-11,3.31322232989396,-3.32003074491896,1435,54750.83737,-187753619.1
39,"N",16,"W",6,0,-6,2.44811939876388,-2.45086085385768,1433,54807.45305,-187227759.1
39,"N",15,"W",8,0,-8,2.8263171452472,-2.83053867944473,1431,55697.49178,-193270226.6
39,"N",14,"W",8,0,-8,2.8263171452472,-2.83053867944473,1429,54466.85741,-185462752.1
39,"N",13,"W",11,0,-11,3.31322232989396,-3.32003074491896,1427,54599.04428,-187826725.2
39,"N",12,"W",11,0,-11,3.31322232989396,-3.32003074491896,1425,54638.62596,-185971368.3
39,"N",11,"W",9,0,-9,2.99748216489424,-3.00251995004532,1423,55169.65163,-190498820.7
39,"N",10,"W",8,0,-8,2.8263171452472,-2.83053867944473,1421,54695.32013,-186161890.8
39,"N",9,"W",10,0,-10,3.15932859894666,-3.16522947417817,1419,54937.63358,-189724346.5
39,"N",8,"W",7,0,-7,2.64402439967938,-2.64747935036032,1417,54930.23957,-187820679
39,"N",18,"E",8,0,-8,2.8263171452472,-2.83053867944473,1436,55705.09286,-194227604
39,"N",16,"E",4,0,-4,1.99925414877138,-2.00074612947942,1432,55504.45473,-192997290
39,"N",19,"E",4,0,-4,1.99925414877138,-2.00074612947942,1438,50296.02739,-110203693.5
39,"N",17,"E",3,0,-3,1.73156638557435,-1.73253536508502,1434,54783.49171,-187164013.9
39,"N",7,"W",10,0,-10,3.15932859894666,-3.16522947417817,1415,54864.52978,-187707084.9
39,"N",15,"E",12,0,-12,3.46022461155574,-3.46798296270273,1430,55352.59052,-191009162.2
39,"N",6,"W",10,0,-10,3.15932859894666,-3.16522947417817,1413,55114.23403,-189396542.8
39,"N",10,"E",12,0,-12,3.46022461155574,-3.46798296270273,1420,54663.6415,-187631054.6
39,"N",14,"E",7,0,-7,2.64402439967938,-2.64747935036032,1428,55329.0228,-191339176.7
39,"N",9,"E",9,0,-9,2.99748216489424,-3.00251995004532,1418,54332.76353,-181604074.7
39,"N",5,"W",8,0,-8,2.8263171452472,-2.83053867944473,1411,55254.64933,-190879136.1
