"column_name","csv_name","datatype"
"countryCode","DarwinCore_2026_06_21_212202_Consortium_MN_1946_1990","character"
"countryCode","DarwinCore_2026_06_21_212202_Consortium_MN_post1990","character"
"countryCode","DarwinCore_2026_06_21_212202_Consortium_MN_pre1946","character"
"countryCode","DarwinCore_2026_06_21_212202_Consortium_MN_year_na","character"
"countryCode","DarwinCore_2026_06_21_220149_Consortium_WIS_1940_1960","character"
"countryCode","DarwinCore_2026_06_21_220149_Consortium_WIS_1961_1976","character"
"countryCode","DarwinCore_2026_06_21_220149_Consortium_WIS_1977_2000","character"
"countryCode","DarwinCore_2026_06_21_220149_Consortium_WIS_post2000","character"
"countryCode","DarwinCore_2026_06_21_220149_Consortium_WIS_pre1940","character"
"countryCode","DarwinCore_2026_06_21_220149_Consortium_WIS_year_na","character"
"countryCode","DarwinCore_2026_06_22_230410_Bell_MN_1946_1985","character"
"countryCode","DarwinCore_2026_06_22_230410_Bell_MN_1986_2000","character"
"countryCode","DarwinCore_2026_06_22_230410_Bell_MN_post2000","character"
"countryCode","DarwinCore_2026_06_22_230410_Bell_MN_pre1946","character"
"countryCode","DarwinCore_2026_06_22_230410_Bell_MN_year_na","character"
"countryCode","occurrence_data_20260622140939_DarwinCore_WisFlora_MIN_UWGB",NA
"countryCode","occurrence_data_20260622143552_DarwinCore_WisFlora_WIS_pre1958",NA
"countryCode","occurrence_data_20260622144330_DarwinCore_WisFlora_WIS_1958_1976",NA
"countryCode","occurrence_data_20260622144555_DarwinCore_WisFlora_WIS_post1976",NA
"countryCode","occurrence_data_20260630112217_DarwinCore_WisFlora_except_MIN_WIS_UWGB",NA
"countryCode","occurrences_2026_06_20_233021_DarwinCore_Bell_Atlas_Execept_MIN","character"
"countryCode","occurrences_2026_06_22_222501_Consortium_except_UWM_UWSP_WIS_MN","character"
"countryCode","occurrences_2026_06_22_222928_DarwinCore_Consortium_UWM_UWSP","character"
"county","DarwinCore_2026_06_21_212202_Consortium_MN_1946_1990","character"
"county","DarwinCore_2026_06_21_212202_Consortium_MN_post1990","character"
"county","DarwinCore_2026_06_21_212202_Consortium_MN_pre1946","character"
"county","DarwinCore_2026_06_21_212202_Consortium_MN_year_na","character"
"county","DarwinCore_2026_06_21_220149_Consortium_WIS_1940_1960","character"
"county","DarwinCore_2026_06_21_220149_Consortium_WIS_1961_1976","character"
"county","DarwinCore_2026_06_21_220149_Consortium_WIS_1977_2000","character"
"county","DarwinCore_2026_06_21_220149_Consortium_WIS_post2000","character"
"county","DarwinCore_2026_06_21_220149_Consortium_WIS_pre1940","character"
"county","DarwinCore_2026_06_21_220149_Consortium_WIS_year_na","character"
"county","DarwinCore_2026_06_22_230410_Bell_MN_1946_1985","character"
"county","DarwinCore_2026_06_22_230410_Bell_MN_1986_2000","character"
"county","DarwinCore_2026_06_22_230410_Bell_MN_post2000","character"
"county","DarwinCore_2026_06_22_230410_Bell_MN_pre1946","character"
"county","DarwinCore_2026_06_22_230410_Bell_MN_year_na","character"
"county","occurrence_data_20260622140939_DarwinCore_WisFlora_MIN_UWGB","character"
"county","occurrence_data_20260622143552_DarwinCore_WisFlora_WIS_pre1958","character"
"county","occurrence_data_20260622144330_DarwinCore_WisFlora_WIS_1958_1976","character"
"county","occurrence_data_20260622144555_DarwinCore_WisFlora_WIS_post1976","character"
"county","occurrence_data_20260630112217_DarwinCore_WisFlora_except_MIN_WIS_UWGB","character"
"county","occurrences_2026_06_20_233021_DarwinCore_Bell_Atlas_Execept_MIN","character"
"county","occurrences_2026_06_22_222501_Consortium_except_UWM_UWSP_WIS_MN","character"
"county","occurrences_2026_06_22_222928_DarwinCore_Consortium_UWM_UWSP","character"
"cultivarEpithet","DarwinCore_2026_06_21_212202_Consortium_MN_1946_1990","logical"
"cultivarEpithet","DarwinCore_2026_06_21_212202_Consortium_MN_post1990","logical"
"cultivarEpithet","DarwinCore_2026_06_21_212202_Consortium_MN_pre1946","logical"
"cultivarEpithet","DarwinCore_2026_06_21_212202_Consortium_MN_year_na","logical"
"cultivarEpithet","DarwinCore_2026_06_21_220149_Consortium_WIS_1940_1960","logical"
"cultivarEpithet","DarwinCore_2026_06_21_220149_Consortium_WIS_1961_1976","logical"
"cultivarEpithet","DarwinCore_2026_06_21_220149_Consortium_WIS_1977_2000","logical"
"cultivarEpithet","DarwinCore_2026_06_21_220149_Consortium_WIS_post2000","logical"
"cultivarEpithet","DarwinCore_2026_06_21_220149_Consortium_WIS_pre1940","logical"
"cultivarEpithet","DarwinCore_2026_06_21_220149_Consortium_WIS_year_na","logical"
"cultivarEpithet","DarwinCore_2026_06_22_230410_Bell_MN_1946_1985","logical"
"cultivarEpithet","DarwinCore_2026_06_22_230410_Bell_MN_1986_2000","logical"
"cultivarEpithet","DarwinCore_2026_06_22_230410_Bell_MN_post2000","logical"
"cultivarEpithet","DarwinCore_2026_06_22_230410_Bell_MN_pre1946","logical"
"cultivarEpithet","DarwinCore_2026_06_22_230410_Bell_MN_year_na","logical"
"cultivarEpithet","occurrence_data_20260622140939_DarwinCore_WisFlora_MIN_UWGB",NA
"cultivarEpithet","occurrence_data_20260622143552_DarwinCore_WisFlora_WIS_pre1958",NA
"cultivarEpithet","occurrence_data_20260622144330_DarwinCore_WisFlora_WIS_1958_1976",NA
"cultivarEpithet","occurrence_data_20260622144555_DarwinCore_WisFlora_WIS_post1976",NA
"cultivarEpithet","occurrence_data_20260630112217_DarwinCore_WisFlora_except_MIN_WIS_UWGB",NA
"cultivarEpithet","occurrences_2026_06_20_233021_DarwinCore_Bell_Atlas_Execept_MIN","logical"
"cultivarEpithet","occurrences_2026_06_22_222501_Consortium_except_UWM_UWSP_WIS_MN","logical"
"cultivarEpithet","occurrences_2026_06_22_222928_DarwinCore_Consortium_UWM_UWSP","character"
"dataGeneralizations","DarwinCore_2026_06_21_212202_Consortium_MN_1946_1990","logical"
"dataGeneralizations","DarwinCore_2026_06_21_212202_Consortium_MN_post1990","logical"
"dataGeneralizations","DarwinCore_2026_06_21_212202_Consortium_MN_pre1946","logical"
"dataGeneralizations","DarwinCore_2026_06_21_212202_Consortium_MN_year_na","logical"
"dataGeneralizations","DarwinCore_2026_06_21_220149_Consortium_WIS_1940_1960","logical"
"dataGeneralizations","DarwinCore_2026_06_21_220149_Consortium_WIS_1961_1976","logical"
"dataGeneralizations","DarwinCore_2026_06_21_220149_Consortium_WIS_1977_2000","logical"
"dataGeneralizations","DarwinCore_2026_06_21_220149_Consortium_WIS_post2000","logical"
"dataGeneralizations","DarwinCore_2026_06_21_220149_Consortium_WIS_pre1940","character"
"dataGeneralizations","DarwinCore_2026_06_21_220149_Consortium_WIS_year_na","character"
"dataGeneralizations","DarwinCore_2026_06_22_230410_Bell_MN_1946_1985","logical"
"dataGeneralizations","DarwinCore_2026_06_22_230410_Bell_MN_1986_2000","logical"
"dataGeneralizations","DarwinCore_2026_06_22_230410_Bell_MN_post2000","logical"
"dataGeneralizations","DarwinCore_2026_06_22_230410_Bell_MN_pre1946","logical"
"dataGeneralizations","DarwinCore_2026_06_22_230410_Bell_MN_year_na","logical"
"dataGeneralizations","occurrence_data_20260622140939_DarwinCore_WisFlora_MIN_UWGB","logical"
"dataGeneralizations","occurrence_data_20260622143552_DarwinCore_WisFlora_WIS_pre1958","logical"
"dataGeneralizations","occurrence_data_20260622144330_DarwinCore_WisFlora_WIS_1958_1976","logical"
"dataGeneralizations","occurrence_data_20260622144555_DarwinCore_WisFlora_WIS_post1976","logical"
"dataGeneralizations","occurrence_data_20260630112217_DarwinCore_WisFlora_except_MIN_WIS_UWGB","character"
"dataGeneralizations","occurrences_2026_06_20_233021_DarwinCore_Bell_Atlas_Execept_MIN","character"
"dataGeneralizations","occurrences_2026_06_22_222501_Consortium_except_UWM_UWSP_WIS_MN","character"
"dataGeneralizations","occurrences_2026_06_22_222928_DarwinCore_Consortium_UWM_UWSP","character"
"datasetID","DarwinCore_2026_06_21_212202_Consortium_MN_1946_1990",NA
"datasetID","DarwinCore_2026_06_21_212202_Consortium_MN_post1990",NA
"datasetID","DarwinCore_2026_06_21_212202_Consortium_MN_pre1946",NA
"datasetID","DarwinCore_2026_06_21_212202_Consortium_MN_year_na",NA
"datasetID","DarwinCore_2026_06_21_220149_Consortium_WIS_1940_1960",NA
"datasetID","DarwinCore_2026_06_21_220149_Consortium_WIS_1961_1976",NA
"datasetID","DarwinCore_2026_06_21_220149_Consortium_WIS_1977_2000",NA
"datasetID","DarwinCore_2026_06_21_220149_Consortium_WIS_post2000",NA
"datasetID","DarwinCore_2026_06_21_220149_Consortium_WIS_pre1940",NA
"datasetID","DarwinCore_2026_06_21_220149_Consortium_WIS_year_na",NA
"datasetID","DarwinCore_2026_06_22_230410_Bell_MN_1946_1985",NA
"datasetID","DarwinCore_2026_06_22_230410_Bell_MN_1986_2000",NA
"datasetID","DarwinCore_2026_06_22_230410_Bell_MN_post2000",NA
"datasetID","DarwinCore_2026_06_22_230410_Bell_MN_pre1946",NA
"datasetID","DarwinCore_2026_06_22_230410_Bell_MN_year_na",NA
"datasetID","occurrence_data_20260622140939_DarwinCore_WisFlora_MIN_UWGB","logical"
"datasetID","occurrence_data_20260622143552_DarwinCore_WisFlora_WIS_pre1958","logical"
"datasetID","occurrence_data_20260622144330_DarwinCore_WisFlora_WIS_1958_1976","logical"
"datasetID","occurrence_data_20260622144555_DarwinCore_WisFlora_WIS_post1976","logical"
"datasetID","occurrence_data_20260630112217_DarwinCore_WisFlora_except_MIN_WIS_UWGB","character"
"datasetID","occurrences_2026_06_20_233021_DarwinCore_Bell_Atlas_Execept_MIN",NA
"datasetID","occurrences_2026_06_22_222501_Consortium_except_UWM_UWSP_WIS_MN",NA
"datasetID","occurrences_2026_06_22_222928_DarwinCore_Consortium_UWM_UWSP",NA
"dateIdentified","DarwinCore_2026_06_21_212202_Consortium_MN_1946_1990","character"
"dateIdentified","DarwinCore_2026_06_21_212202_Consortium_MN_post1990","character"
"dateIdentified","DarwinCore_2026_06_21_212202_Consortium_MN_pre1946","character"
"dateIdentified","DarwinCore_2026_06_21_212202_Consortium_MN_year_na","character"
"dateIdentified","DarwinCore_2026_06_21_220149_Consortium_WIS_1940_1960","character"
"dateIdentified","DarwinCore_2026_06_21_220149_Consortium_WIS_1961_1976","character"
"dateIdentified","DarwinCore_2026_06_21_220149_Consortium_WIS_1977_2000","character"
"dateIdentified","DarwinCore_2026_06_21_220149_Consortium_WIS_post2000","character"
"dateIdentified","DarwinCore_2026_06_21_220149_Consortium_WIS_pre1940","character"
"dateIdentified","DarwinCore_2026_06_21_220149_Consortium_WIS_year_na","character"
"dateIdentified","DarwinCore_2026_06_22_230410_Bell_MN_1946_1985","character"
"dateIdentified","DarwinCore_2026_06_22_230410_Bell_MN_1986_2000","character"
"dateIdentified","DarwinCore_2026_06_22_230410_Bell_MN_post2000","character"
"dateIdentified","DarwinCore_2026_06_22_230410_Bell_MN_pre1946","character"
"dateIdentified","DarwinCore_2026_06_22_230410_Bell_MN_year_na","character"
"dateIdentified","occurrence_data_20260622140939_DarwinCore_WisFlora_MIN_UWGB","character"
"dateIdentified","occurrence_data_20260622143552_DarwinCore_WisFlora_WIS_pre1958","character"
"dateIdentified","occurrence_data_20260622144330_DarwinCore_WisFlora_WIS_1958_1976","character"
"dateIdentified","occurrence_data_20260622144555_DarwinCore_WisFlora_WIS_post1976","character"
"dateIdentified","occurrence_data_20260630112217_DarwinCore_WisFlora_except_MIN_WIS_UWGB","character"
"dateIdentified","occurrences_2026_06_20_233021_DarwinCore_Bell_Atlas_Execept_MIN","character"
"dateIdentified","occurrences_2026_06_22_222501_Consortium_except_UWM_UWSP_WIS_MN","character"
"dateIdentified","occurrences_2026_06_22_222928_DarwinCore_Consortium_UWM_UWSP","character"
"day","DarwinCore_2026_06_21_212202_Consortium_MN_1946_1990","integer"
"day","DarwinCore_2026_06_21_212202_Consortium_MN_post1990","integer"
"day","DarwinCore_2026_06_21_212202_Consortium_MN_pre1946","integer"
"day","DarwinCore_2026_06_21_212202_Consortium_MN_year_na","integer"
"day","DarwinCore_2026_06_21_220149_Consortium_WIS_1940_1960","integer"
"day","DarwinCore_2026_06_21_220149_Consortium_WIS_1961_1976","integer"
"day","DarwinCore_2026_06_21_220149_Consortium_WIS_1977_2000","integer"
"day","DarwinCore_2026_06_21_220149_Consortium_WIS_post2000","integer"
"day","DarwinCore_2026_06_21_220149_Consortium_WIS_pre1940","integer"
"day","DarwinCore_2026_06_21_220149_Consortium_WIS_year_na","logical"
"day","DarwinCore_2026_06_22_230410_Bell_MN_1946_1985","integer"
"day","DarwinCore_2026_06_22_230410_Bell_MN_1986_2000","integer"
"day","DarwinCore_2026_06_22_230410_Bell_MN_post2000","integer"
"day","DarwinCore_2026_06_22_230410_Bell_MN_pre1946","integer"
"day","DarwinCore_2026_06_22_230410_Bell_MN_year_na","integer"
"day","occurrence_data_20260622140939_DarwinCore_WisFlora_MIN_UWGB","integer"
"day","occurrence_data_20260622143552_DarwinCore_WisFlora_WIS_pre1958","integer"
"day","occurrence_data_20260622144330_DarwinCore_WisFlora_WIS_1958_1976","integer"
"day","occurrence_data_20260622144555_DarwinCore_WisFlora_WIS_post1976","integer"
"day","occurrence_data_20260630112217_DarwinCore_WisFlora_except_MIN_WIS_UWGB","character"
"day","occurrences_2026_06_20_233021_DarwinCore_Bell_Atlas_Execept_MIN","integer"
"day","occurrences_2026_06_22_222501_Consortium_except_UWM_UWSP_WIS_MN","integer"
"day","occurrences_2026_06_22_222928_DarwinCore_Consortium_UWM_UWSP","character"
"decimalLatitude","DarwinCore_2026_06_21_212202_Consortium_MN_1946_1990","numeric"
"decimalLatitude","DarwinCore_2026_06_21_212202_Consortium_MN_post1990","numeric"
"decimalLatitude","DarwinCore_2026_06_21_212202_Consortium_MN_pre1946","numeric"
"decimalLatitude","DarwinCore_2026_06_21_212202_Consortium_MN_year_na","numeric"
"decimalLatitude","DarwinCore_2026_06_21_220149_Consortium_WIS_1940_1960","numeric"
"decimalLatitude","DarwinCore_2026_06_21_220149_Consortium_WIS_1961_1976","numeric"
"decimalLatitude","DarwinCore_2026_06_21_220149_Consortium_WIS_1977_2000","numeric"
"decimalLatitude","DarwinCore_2026_06_21_220149_Consortium_WIS_post2000","numeric"
"decimalLatitude","DarwinCore_2026_06_21_220149_Consortium_WIS_pre1940","numeric"
"decimalLatitude","DarwinCore_2026_06_21_220149_Consortium_WIS_year_na","numeric"
"decimalLatitude","DarwinCore_2026_06_22_230410_Bell_MN_1946_1985","numeric"
"decimalLatitude","DarwinCore_2026_06_22_230410_Bell_MN_1986_2000","numeric"
"decimalLatitude","DarwinCore_2026_06_22_230410_Bell_MN_post2000","numeric"
"decimalLatitude","DarwinCore_2026_06_22_230410_Bell_MN_pre1946","numeric"
"decimalLatitude","DarwinCore_2026_06_22_230410_Bell_MN_year_na","numeric"
"decimalLatitude","occurrence_data_20260622140939_DarwinCore_WisFlora_MIN_UWGB","numeric"
"decimalLatitude","occurrence_data_20260622143552_DarwinCore_WisFlora_WIS_pre1958","numeric"
"decimalLatitude","occurrence_data_20260622144330_DarwinCore_WisFlora_WIS_1958_1976","numeric"
"decimalLatitude","occurrence_data_20260622144555_DarwinCore_WisFlora_WIS_post1976","numeric"
"decimalLatitude","occurrence_data_20260630112217_DarwinCore_WisFlora_except_MIN_WIS_UWGB","character"
"decimalLatitude","occurrences_2026_06_20_233021_DarwinCore_Bell_Atlas_Execept_MIN","numeric"
"decimalLatitude","occurrences_2026_06_22_222501_Consortium_except_UWM_UWSP_WIS_MN","numeric"
"decimalLatitude","occurrences_2026_06_22_222928_DarwinCore_Consortium_UWM_UWSP","character"
"decimalLongitude","DarwinCore_2026_06_21_212202_Consortium_MN_1946_1990","numeric"
"decimalLongitude","DarwinCore_2026_06_21_212202_Consortium_MN_post1990","numeric"
"decimalLongitude","DarwinCore_2026_06_21_212202_Consortium_MN_pre1946","numeric"
"decimalLongitude","DarwinCore_2026_06_21_212202_Consortium_MN_year_na","numeric"
"decimalLongitude","DarwinCore_2026_06_21_220149_Consortium_WIS_1940_1960","numeric"
"decimalLongitude","DarwinCore_2026_06_21_220149_Consortium_WIS_1961_1976","numeric"
"decimalLongitude","DarwinCore_2026_06_21_220149_Consortium_WIS_1977_2000","numeric"
"decimalLongitude","DarwinCore_2026_06_21_220149_Consortium_WIS_post2000","numeric"
"decimalLongitude","DarwinCore_2026_06_21_220149_Consortium_WIS_pre1940","numeric"
"decimalLongitude","DarwinCore_2026_06_21_220149_Consortium_WIS_year_na","numeric"
"decimalLongitude","DarwinCore_2026_06_22_230410_Bell_MN_1946_1985","numeric"
"decimalLongitude","DarwinCore_2026_06_22_230410_Bell_MN_1986_2000","numeric"
"decimalLongitude","DarwinCore_2026_06_22_230410_Bell_MN_post2000","numeric"
"decimalLongitude","DarwinCore_2026_06_22_230410_Bell_MN_pre1946","numeric"
"decimalLongitude","DarwinCore_2026_06_22_230410_Bell_MN_year_na","numeric"
"decimalLongitude","occurrence_data_20260622140939_DarwinCore_WisFlora_MIN_UWGB","numeric"
"decimalLongitude","occurrence_data_20260622143552_DarwinCore_WisFlora_WIS_pre1958","numeric"
"decimalLongitude","occurrence_data_20260622144330_DarwinCore_WisFlora_WIS_1958_1976","numeric"
"decimalLongitude","occurrence_data_20260622144555_DarwinCore_WisFlora_WIS_post1976","numeric"
"decimalLongitude","occurrence_data_20260630112217_DarwinCore_WisFlora_except_MIN_WIS_UWGB","character"
"decimalLongitude","occurrences_2026_06_20_233021_DarwinCore_Bell_Atlas_Execept_MIN","numeric"
"decimalLongitude","occurrences_2026_06_22_222501_Consortium_except_UWM_UWSP_WIS_MN","numeric"
"decimalLongitude","occurrences_2026_06_22_222928_DarwinCore_Consortium_UWM_UWSP","character"
"disposition","DarwinCore_2026_06_21_212202_Consortium_MN_1946_1990","logical"
"disposition","DarwinCore_2026_06_21_212202_Consortium_MN_post1990","logical"
"disposition","DarwinCore_2026_06_21_212202_Consortium_MN_pre1946","logical"
"disposition","DarwinCore_2026_06_21_212202_Consortium_MN_year_na","logical"
"disposition","DarwinCore_2026_06_21_220149_Consortium_WIS_1940_1960","logical"
"disposition","DarwinCore_2026_06_21_220149_Consortium_WIS_1961_1976","logical"
"disposition","DarwinCore_2026_06_21_220149_Consortium_WIS_1977_2000","logical"
"disposition","DarwinCore_2026_06_21_220149_Consortium_WIS_post2000","logical"
"disposition","DarwinCore_2026_06_21_220149_Consortium_WIS_pre1940","logical"
"disposition","DarwinCore_2026_06_21_220149_Consortium_WIS_year_na","logical"
"disposition","DarwinCore_2026_06_22_230410_Bell_MN_1946_1985","logical"
"disposition","DarwinCore_2026_06_22_230410_Bell_MN_1986_2000","logical"
